Timestamp	Open	High	Low	Close	Volume (BTC)	Volume (Currency)	Weighted Price
2017-11-28 11:05	9859	9887.94	9847.29	9873.95	34.98	345340.11	9873.14
2017-11-28 11:10	9873.95	9889.89	9873.95	9889.89	29.53	292024.18	9888.07
2017-11-28 11:15	9889	9898	9878.97	9898	67.53	668091.93	9892.72
2017-11-28 11:20	9897	9898	9872.4	9888	14.19	140242.51	9886.6
2017-11-28 11:25	9887.97	9898	9880	9898	22.41	221717.46	9892.86
2017-11-28 11:30	9898	9898	9875	9897.98	39.67	392400.56	9892.3
2017-11-28 11:35	9897.93	9898.99	9889.98	9890	48.82	483179.3	9897.28
2017-11-28 11:40	9896.39	9899	9870	9897	38.81	383802.49	9890.18
2017-11-28 11:45	9895.09	9900	9880.22	9900	38.41	380197.96	9897.82
2017-11-28 11:50	9898.9	9911.5	9890.03	9909.86	105.42	1043774.9	9900.84
2017-11-28 11:55	9911.48	9911.5	9905.01	9910	28.54	282788.31	9909.97
2017-11-28 12:00	9910	9915	9909.48	9914.88	75.46	747858.31	9911.14
2017-11-28 12:05	9914.91	9914.91	9860	9871.32	67.87	671526.68	9894.18
2017-11-28 12:10	9891.93	9912.01	9835.23	9836.35	111.11	1095555.89	9860.27
2017-11-28 12:15	9836.01	9884.03	9832.01	9883.43	31.59	311499.04	9861.09
2017-11-28 12:20	9888	9888.8	9850.26	9875.93	34.21	337646.1	9869.02
2017-11-28 12:25	9875.89	9880	9856.91	9875	29.75	293671.99	9871.82
2017-11-28 12:30	9872.01	9907.46	9872.01	9890.11	66.8	660585.85	9888.33
2017-11-28 12:35	9907.67	9907.67	9857.01	9899.74	36.62	362081.76	9886.85
2017-11-28 12:40	9893.09	9893.11	9870	9890	18.26	180437.92	9883.33
2017-11-28 12:45	9877.91	9890	9861.27	9890	29.61	292577.61	9882.12
2017-11-28 12:50	9887.44	9887.44	9851.15	9854.8	42.41	418406.74	9866.03
2017-11-28 12:55	9854.79	9880	9821.12	9877	115.94	1141900.43	9849.14
2017-11-28 13:00	9866.01	9877	9831.76	9854.3	68.47	675358.68	9863.7
2017-11-28 13:05	9855.67	9865.32	9772.26	9794.73	130.57	1280577.54	9807.61
2017-11-28 13:10	9774	9809.1	9768	9800	121.23	1185787.88	9781.05
2017-11-28 13:15	9800.05	9830	9800	9819.77	110.07	1080455.68	9815.93
2017-11-28 13:20	9819.77	9840	9819.77	9839.99	84.5	830558.78	9829.39
2017-11-28 13:25	9840	9852.52	9831.4	9842	12.63	124294.84	9844.62
2017-11-28 13:30	9842.11	9858.8	9833	9852.77	25.14	247442.84	9844.49
2017-11-28 13:35	9840.92	9852.77	9831.3	9845	43.04	423343.98	9836.84
2017-11-28 13:40	9844.94	9845	9811.1	9816	39.04	383588.35	9824.49
2017-11-28 13:45	9816	9816	9791.1	9800	34.01	333696.48	9811.33
2017-11-28 13:50	9800	9802.95	9762	9784.06	108.25	1058601.92	9779.05
2017-11-28 13:55	9784.06	9800	9766.55	9796.77	78.01	763226.25	9784.16
2017-11-28 14:00	9795	9825.01	9784.05	9825.01	104.92	1029073.01	9808.38
2017-11-28 14:05	9825.01	9847	9825.01	9845	72.94	717115.65	9830.99
2017-11-28 14:10	9846	9870.23	9843.55	9869.15	37.72	371649.63	9851.81
